shot,divertor,elm_index,onset_time,peak_time,amplitude,matched,interval_to_next
129015,upper,6,0.2776000201702118,0.2782000005245209,16.787319861143356,True,0.010799974203109741
129015,upper,7,0.28839999437332153,0.289000004529953,17.16203645340539,True,0.015599995851516724
129015,upper,8,0.30399999022483826,0.3046000003814697,16.93720515795593,True,0.013000011444091797
129015,upper,9,0.31700000166893005,0.3176000118255615,18.136300039984086,True,0.006399989128112793
129015,upper,10,0.32339999079704285,0.3240000009536743,15.88799780622741,True,0.008400022983551025
129015,upper,11,0.33180001378059387,0.3330000042915344,13.190036555151122,True,0.008399993181228638
129015,upper,12,0.3402000069618225,0.340800017118454,13.190037001848536,True,0.0153999924659729
129015,upper,13,0.3555999994277954,0.3562000095844269,18.061356274834267,True,0.0067999958992004395
129015,upper,14,0.36239999532699585,0.3630000054836273,13.714640231015382,True,0.005800008773803711
129015,upper,15,0.36820000410079956,0.3686000108718872,14.838791794591133,True,0.006599992513656616
129015,upper,16,0.3747999966144562,0.37540000677108765,14.688903370896666,True,0.007400006055831909
129015,upper,17,0.3822000026702881,0.38280001282691956,14.314186778634634,True,0.007200002670288086
129015,upper,18,0.38940000534057617,0.39000001549720764,17.53675304566742,True,0.009000003337860107
129015,upper,19,0.3984000086784363,0.3988000154495239,15.813054487775004,True,0.00959998369216919
129015,upper,20,0.40799999237060547,0.40860000252723694,16.937206051350756,True,0.007600009441375732
129015,upper,21,0.4156000018119812,0.41620001196861267,15.438337895512971,True,0.018599987030029297
129015,upper,22,0.4341999888420105,0.4350000023841858,17.686640129269648,True,0.026399999856948853
129015,upper,23,0.46059998869895935,0.46140000224113464,25.255923333516147,True,0.026399999856948853
129015,upper,24,0.4869999885559082,0.4878000020980835,7.7191689477564855,True,0.009400039911270142
129015,upper,25,0.49640002846717834,0.49799999594688416,74.19395316588928,True,0.003399968147277832
129015,upper,27,0.4997999966144562,0.5077999830245972,23.157505056479803,True,0.0033999979496002197
129015,upper,26,0.5031999945640564,0.5039999485015869,33.424752191987075,False,0.010399997234344482
129015,upper,28,0.5135999917984009,0.5143999457359314,17.986414296474102,True,0.020799994468688965
129015,upper,29,0.5343999862670898,0.5351999402046204,19.110562286470543,True,
129038,upper,0,0.12960000336170197,0.13580000400543213,6.070422864893537,,0.0014000087976455688
129038,upper,1,0.13100001215934753,0.13900001347064972,6.070422864893537,,0.028599992394447327
129038,upper,2,0.15960000455379486,0.1600000113248825,10.791861195804325,,0.002800002694129944
129038,upper,3,0.1624000072479248,0.16300000250339508,17.53677582515398,,0.004199996590614319
129038,upper,4,0.16660000383853912,0.16700001060962677,18.885759354066217,,0.003600001335144043
129038,upper,5,0.17020000517368317,0.17080001533031464,29.003130795555446,,0.028200000524520874
129038,upper,6,0.19840000569820404,0.19900000095367432,70.82159808028358,,0.0
129038,upper,7,0.19840000569820404,0.20040000975131989,35.07355165030796,,0.01600000262260437
129038,upper,8,0.2144000083208084,0.21480000019073486,128.82785967139446,,0.0018000006675720215
129038,upper,9,0.21620000898838043,0.21700000762939453,47.88888813948064,,0.5461999624967575
129038,upper,11,0.7623999714851379,0.7663999795913696,147.0391302762161,,0.00019997358322143555
129038,upper,10,0.7625999450683594,0.7631999850273132,396.60095246581363,,0.006600022315979004
129038,upper,12,0.7691999673843384,0.7717999815940857,424.92957240057325,,0.010200023651123047
129038,upper,13,0.7793999910354614,0.7801999449729919,39.794995006571305,,0.0067999958992004395
129038,upper,14,0.7861999869346619,0.7879999876022339,14.164318007943896,,0.004999995231628418
129038,upper,15,0.7911999821662903,0.79339998960495,21.58372440174967,,0.026399970054626465
129038,upper,16,0.8175999522209167,0.8205999732017517,14.164320018084918,,0.005800008773803711
129038,upper,17,0.8233999609947205,0.8241999745368958,181.4381851367154,,0.02899998426437378
129038,upper,18,0.8523999452590942,0.8531999588012695,39.12050022690365,,
132543,lower,0,0.5956000089645386,0.597000002861023,6.639099935420855,True,0.0934000015258789
132543,lower,1,0.6890000104904175,0.6901999711990356,7.763251569080551,True,0.03579998016357422
132543,lower,2,0.7247999906539917,0.7257999777793884,7.406168494774944,True,0.06040000915527344
132543,lower,3,0.7851999998092651,0.7889999747276306,7.459069644254927,True,0.03880000114440918
132543,lower,4,0.8240000009536743,0.826200008392334,6.440720940186643,True,0.0363999605178833
132543,lower,5,0.8603999614715576,0.8615999817848206,6.123312782043854,True,0.022200047969818115
132543,lower,6,0.8826000094413757,0.8835999965667725,6.758129098329432,True,0.02599996328353882
132543,lower,7,0.9085999727249146,0.9129999876022339,7.842602032037633,True,0.026600003242492676
132543,lower,8,0.9351999759674072,0.9359999895095825,6.7052279488494495,True,0.05140000581741333
132543,lower,9,0.9865999817848206,0.9873999953269958,6.758128467697986,False,
132543,upper,0,0.45159998536109924,0.45239999890327454,16.782920026213795,False,0.0268000066280365
132543,upper,1,0.47839999198913574,0.4790000021457672,17.655791700635714,False,0.030600011348724365
132543,upper,2,0.5090000033378601,0.5095999836921692,13.72787342250333,False,0.022599995136260986
132543,upper,3,0.5315999984741211,0.5325999855995178,11.625049345678164,False,0.04680001735687256
132543,upper,4,0.5784000158309937,0.5806000232696533,10.633151392561173,False,0.01699995994567871
132543,upper,5,0.5953999757766724,0.5967999696731567,12.378892849508897,True,0.04580003023147583
132543,upper,6,0.6412000060081482,0.6425999999046326,10.514123694944017,False,0.04799997806549072
132543,upper,7,0.6891999840736389,0.6899999976158142,17.020975894422133,True,0.03540003299713135
132543,upper,8,0.7246000170707703,0.725600004196167,14.997503616008405,True,0.030999958515167236
132543,upper,9,0.7555999755859375,0.7595999836921692,11.62504839973011,False,0.029399991035461426
132543,upper,10,0.7849999666213989,0.7892000079154968,9.442872997467534,True,0.03900003433227539
132543,upper,11,0.8240000009536743,0.8259999752044678,12.974031810568704,True,0.0363999605178833
132543,upper,12,0.8603999614715576,0.8614000082015991,13.648521624091893,True,0.022200047969818115
132543,upper,13,0.8826000094413757,0.8833999633789062,13.489818027269019,True,0.02599996328353882
132543,upper,14,0.9085999727249146,0.9093999862670898,15.791022073096805,True,0.026600003242492676
132543,upper,15,0.9351999759674072,0.9363999962806702,9.323843880928298,True,0.01639997959136963
132543,upper,16,0.9515999555587769,0.9531999826431274,7.974863307933866,False,0.025000035762786865
132543,upper,17,0.9765999913215637,0.977400004863739,27.138341543257017,False,
132588,lower,0,0.21620000898838043,0.21880000829696655,11.466344417933367,,0.022599995136260986
132588,lower,1,0.23880000412464142,0.240200012922287,25.967899012178776,,0.0034000128507614136
132588,lower,2,0.24220001697540283,0.24400001764297485,76.89196366133152,,0.11419999599456787
132588,lower,3,0.3564000129699707,0.36000001430511475,43.16741262386954,,0.004799991846084595
132588,lower,4,0.3612000048160553,0.36579999327659607,168.95996614338608,,0.06219998002052307
132588,lower,6,0.42339998483657837,0.42579999566078186,9.105626508657071,,0.00020000338554382324
132588,lower,5,0.4235999882221222,0.42419999837875366,19.897482679833743,,0.03200000524520874
132588,lower,7,0.45559999346733093,0.4562000036239624,21.583708322074294,,0.0018000006675720215
132588,lower,8,0.45739999413490295,0.45820000767707825,12.140836684969113,,0.001399993896484375
132588,lower,10,0.45879998803138733,0.4659999907016754,83.29962110184562,,0.00020000338554382324
132588,lower,9,0.45899999141693115,0.4602000117301941,434.3721194285127,,0.040400028228759766
132588,lower,11,0.4994000196456909,0.5,109.60476926275155,,0.3155999779701233
132588,lower,12,0.8149999976158142,0.8155999779701233,404.3572788749566,,0.0
132588,lower,13,0.8149999976158142,0.8169999718666077,433.6976291716164,,0.0
132588,lower,14,0.8149999976158142,0.8187999725341797,433.6976291716164,,0.0
132588,lower,15,0.8149999976158142,0.8208000063896179,252.93407951226746,,0.000800013542175293
132588,lower,16,0.8158000111579895,0.8237999677658081,180.4263045309009,,0.0029999613761901855
132588,lower,17,0.8187999725341797,0.8267999887466431,132.20021096003066,,0.00279998779296875
132588,lower,18,0.8215999603271484,0.8295999765396118,251.58509899847502,,0.07400000095367432
132588,lower,19,0.8955999612808228,0.8966000080108643,20.909218065178074,,0.0
132588,lower,20,0.8955999612808228,0.8998000025749207,25.293408755282556,,0.02740001678466797
132588,lower,21,0.9229999780654907,0.9239999651908875,14.838798717623755,,0.01780003309249878
132588,lower,22,0.9408000111579895,0.94159996509552,8.431136251760853,,0.024199962615966797
132588,lower,23,0.9649999737739563,0.9656000137329102,7.419399861346759,,0.009999990463256836
132588,lower,24,0.9749999642372131,0.9763999581336975,11.129099289485257,,
138748,lower,0,0.18700000643730164,0.1899999976158142,31.02660307371227,,0.24279999732971191
138748,lower,1,0.42980000376701355,0.43039998412132263,47.214397380095036,,0.031599998474121094
138748,lower,2,0.46140000224113464,0.4668000042438507,20.909233642364065,,0.025000005960464478
138748,lower,3,0.4864000082015991,0.4893999993801117,25.630676998627408,,0.013199985027313232
138748,lower,4,0.49959999322891235,0.5012000203132629,41.81846326444608,,0.0004000067710876465
138748,lower,5,0.5,0.5049999952316284,109.26760352751957,,0.0015999674797058105
138748,lower,6,0.5015999674797058,0.5095999836921692,9.442878671962598,,0.009000003337860107
138748,lower,7,0.5105999708175659,0.5113999843597412,12.815336489172681,,0.003000020980834961
138748,lower,8,0.5135999917984009,0.51419997215271,32.375584592483484,,0.00279998779296875
138748,lower,9,0.5163999795913696,0.5167999863624573,8.76838791257699,,0.0196000337600708
138748,lower,10,0.5360000133514404,0.5378000140190125,25.63067096820434,,0.0051999688148498535
138748,lower,11,0.5411999821662903,0.5429999828338623,87.68388113591092,,0.0
138748,lower,12,0.5411999821662903,0.5446000099182129,121.40845026237716,,
138855,lower,0,0.30379998683929443,0.3073999881744385,25.423135507723803,,0.0006000101566314697
138855,lower,1,0.3043999969959259,0.3124000132083893,24.748643511244346,,0.024800002574920654
138855,lower,2,0.32919999957084656,0.329800009727478,33.62080232658701,,0.04039999842643738
138855,lower,3,0.36959999799728394,0.37040001153945923,22.72517246984542,,0.023000001907348633
138855,lower,4,0.39259999990463257,0.39340001344680786,47.52569864865449,,0.04839998483657837
138855,lower,5,0.44099998474121094,0.44179999828338623,49.18598606906091,,0.18559998273849487
138855,lower,6,0.6265999674797058,0.6272000074386597,43.582519426966364,,0.02360004186630249
138855,lower,7,0.6502000093460083,0.6552000045776367,23.659080278168215,,0.02679997682571411
138855,lower,8,0.6769999861717224,0.6783999800682068,18.263149254372006,,0.03240001201629639
138855,lower,9,0.7093999981880188,0.7103999853134155,35.28108727297371,,0.008799970149993896
138855,lower,10,0.7181999683380127,0.7203999757766724,27.91356292730385,,0.0054000020027160645
138855,lower,11,0.7235999703407288,0.7315999865531921,16.810399926283644,,
139054,lower,0,0.24900001287460327,0.24959999322891235,25.428295440697646,True,0.05779999494552612
139054,lower,1,0.3068000078201294,0.3108000159263611,37.434226697725194,True,0.045399993658065796
139054,lower,2,0.3522000014781952,0.3569999933242798,6.40766100885804,False,0.06000000238418579
139054,lower,3,0.412200003862381,0.41279998421669006,19.155533226977465,True,0.027599990367889404
139054,lower,4,0.4397999942302704,0.44099998474121094,8.093886701443605,True,0.0067999958992004395
139054,lower,5,0.4465999901294708,0.44760000705718994,6.407660204802589,True,0.017199993133544922
139054,lower,6,0.46379998326301575,0.46540001034736633,12.140830454193132,True,0.022000014781951904
139054,lower,7,0.48579999804496765,0.4869999885559082,8.498581478746283,True,0.01199999451637268
139054,lower,8,0.49779999256134033,0.5023999810218811,23.337374970809403,True,0.04100000858306885
139054,lower,9,0.5388000011444092,0.5396000146865845,26.57492756084267,True,0.034999966621398926
139054,lower,10,0.5737999677658081,0.5745999813079834,33.724529128764864,True,0.03320002555847168
139054,lower,11,0.6069999933242798,0.6079999804496765,16.592467376134437,True,0.014199972152709961
139054,lower,12,0.6211999654769897,0.6222000122070312,45.52811219308562,True,0.00020003318786621094
139054,lower,13,0.621399998664856,0.6290000081062317,72.37284297259217,True,0.02899998426437378
139054,lower,14,0.6503999829292297,0.651199996471405,21.71859746970959,True,0.009400010108947754
139054,lower,15,0.6597999930381775,0.6603999733924866,10.92674853445145,False,0.006399989128112793
139054,lower,16,0.6661999821662903,0.6668000221252441,13.085116391769997,False,
139054,upper,0,0.19900000095367432,0.1996000111103058,7.082151592056156,False,0.04980000853538513
139054,upper,1,0.24880000948905945,0.24939998984336853,20.234718260120797,True,0.049799978733062744
139054,upper,2,0.2985999882221222,0.2994000017642975,6.070415076008484,False,0.010000020265579224
139054,upper,3,0.3086000084877014,0.3108000159263611,10.791849135689459,True,0.10339999198913574
139054,upper,4,0.41200000047683716,0.41260001063346863,35.41075846281547,True,0.007600009441375732
139054,upper,5,0.4196000099182129,0.4205999970436096,15.51328520550921,False,0.00619998574256897
139054,upper,6,0.42579999566078186,0.42660000920295715,18.885737243793287,False,0.006399989128112793
139054,upper,7,0.43219998478889465,0.4327999949455261,15.51328420043982,False,0.007400006055831909
139054,upper,8,0.43959999084472656,0.44020000100135803,19.560227249422347,True,0.006599992513656616
139054,upper,9,0.4461999833583832,0.44699999690055847,19.560227249422347,True,0.01720002293586731
139054,upper,10,0.4634000062942505,0.4641999900341034,26.305136351337442,True,0.021999984979629517
139054,upper,11,0.48539999127388,0.4862000048160553,22.595435289961284,True,0.011800020933151245
139054,upper,12,0.49720001220703125,0.49779999256134033,24.956154329940546,True,0.0
139054,upper,13,0.49720001220703125,0.5023999810218811,14.164302179042924,True,0.0073999762535095215
139054,upper,14,0.5045999884605408,0.5055999755859375,6.070416081077871,False,0.023200035095214844
139054,upper,15,0.5278000235557556,0.5285999774932861,7.0821520945908505,False,0.010799944400787354
139054,upper,16,0.538599967956543,0.5392000079154968,47.888835627785745,True,0.006400048732757568
139054,upper,17,0.5450000166893005,0.5460000038146973,6.407660078823014,False,0.028400003910064697
139054,upper,19,0.5734000205993652,0.5776000022888184,9.442868119361949,True,0.0
139054,upper,20,0.5734000205993652,0.5791999697685242,9.442868119361949,True,0.00019997358322143555
139054,upper,18,0.5735999941825867,0.5741999745368958,59.01792775615096,True,0.013999998569488525
139054,upper,21,0.5875999927520752,0.5884000062942505,11.129095143573377,False,0.018000006675720215
139054,upper,22,0.6055999994277954,0.6061999797821045,15.513282190301044,True,0.0153999924659729
139054,upper,23,0.6209999918937683,0.6215999722480774,33.72452842339588,True,0.0034000277519226074
139054,upper,24,0.6244000196456909,0.6277999877929688,275.5294125364018,False,0.0209999680519104
139054,upper,25,0.6453999876976013,0.647599995136261,23.269925295590344,False,0.004800021648406982
139054,upper,27,0.6502000093460083,0.6525999903678894,30.352078395250583,True,0.00019997358322143555
139054,upper,26,0.6503999829292297,0.6509999632835388,73.8567239611005,True,
139057,lower,0,0.2637999951839447,0.2696000039577484,12.253260857728794,False,0.04840001463890076
139057,lower,1,0.31220000982284546,0.3147999942302704,9.667710266271946,True,0.06779998540878296
139057,lower,2,0.3799999952316284,0.38100001215934753,7.981480687430339,True,0.09060001373291016
139057,lower,3,0.4706000089645386,0.47119998931884766,38.783254851570675,True,0.08619999885559082
139057,lower,4,0.5568000078201294,0.5576000213623047,51.26134730254729,True,0.05500000715255737
139057,lower,5,0.6118000149726868,0.6195999979972839,8.431142533831975,False,0.024399995803833008
139057,lower,6,0.6362000107765198,0.6367999911308289,24.056859869055952,True,0.012199997901916504
139057,lower,7,0.6484000086784363,0.6503999829292297,136.4720869530122,True,0.0
139057,lower,8,0.6484000086784363,0.6525999903678894,136.4720869530122,True,0.012199997901916504
139057,lower,9,0.6606000065803528,0.6650000214576721,12.3656759843057,True,0.017799973487854004
139057,lower,10,0.6783999800682068,0.6791999936103821,22.145800037060535,True,
139057,upper,0,0.19740000367164612,0.1979999989271164,6.744906086706932,False,0.01860000193119049
139057,upper,1,0.2160000056028366,0.21639999747276306,8.768378616267583,False,0.05279998481273651
139057,upper,2,0.2687999904155731,0.2694000005722046,17.874001732815003,False,0.043200016021728516
139057,upper,3,0.31200000643730164,0.3188000023365021,7.756643105289299,True,0.00020000338554382324
139057,upper,4,0.31220000982284546,0.32019999623298645,7.756643105289299,True,0.06759998202323914
139057,upper,5,0.3797999918460846,0.3808000087738037,12.140831157086355,True,0.010800004005432129
139057,upper,6,0.3905999958515167,0.39160001277923584,11.466341151457295,False,0.007600009441375732
139057,upper,7,0.39820000529289246,0.39899998903274536,10.791850140758847,False,0.07199999690055847
139057,upper,9,0.4702000021934509,0.47540000081062317,6.070415076008484,True,0.00020000338554382324
139057,upper,8,0.47040000557899475,0.47099998593330383,32.375549417207154,True,0.06039997935295105
139057,upper,10,0.5307999849319458,0.5314000248908997,10.117360135129786,False,0.026000022888183594
139057,upper,11,0.5568000078201294,0.5573999881744385,53.6220057009797,True,0.062399983406066895
139057,upper,12,0.6191999912261963,0.6195999979972839,10.791850140758847,False,0.017000019550323486
139057,upper,13,0.6362000107765198,0.6366000175476074,40.469436520241594,True,0.012199997901916504
139057,upper,14,0.6484000086784363,0.6492000222206116,176.0420623309807,True,0.0
139057,upper,15,0.6484000086784363,0.6521999835968018,180.4262393270145,True,0.012199997901916504
139057,upper,16,0.6606000065803528,0.6620000004768372,18.211246233094837,True,0.0
139057,upper,17,0.6606000065803528,0.6650000214576721,22.932680292775814,True,0.017799973487854004
139057,upper,18,0.6783999800682068,0.6790000200271606,67.11181385411601,True,0.014800012111663818
139057,upper,19,0.6931999921798706,0.6937999725341797,12.478077164970273,False,
139058,lower,0,0.31360000371932983,0.3208000063896179,21.313902692406913,False,0.09380000829696655
139058,lower,1,0.4074000120162964,0.414000004529953,23.00012918904793,True,0.03319999575614929
139058,lower,2,0.4406000077724457,0.4431999921798706,6.34021161128911,True,0.033399999141693115
139058,lower,3,0.4740000069141388,0.4819999933242798,24.888701064201655,True,0.048199981451034546
139058,lower,4,0.5221999883651733,0.5248000025749207,6.812354982105267,True,0.03540003299713135
139058,lower,5,0.5576000213623047,0.5595999956130981,7.8915397148199915,True,0.01940000057220459
139058,lower,6,0.5770000219345093,0.5784000158309937,6.947252973187677,True,0.02499997615814209
139058,lower,7,0.6019999980926514,0.6092000007629395,22.393087425121635,True,0.053600013256073
139058,lower,8,0.6556000113487244,0.6563999652862549,25.22594684596313,True,0.07719999551773071
139058,lower,9,0.7328000068664551,0.7339999675750732,17.604202309252507,True,0.1401999592781067
139058,lower,10,0.8729999661445618,0.8733999729156494,25.96788740502728,True,0.0
139058,lower,11,0.8729999661445618,0.8791999816894531,38.513415048689446,True,0.010000050067901611
139058,lower,12,0.8830000162124634,0.8840000033378601,66.10007513048383,True,0.0
139058,lower,13,0.8830000162124634,0.8876000046730042,66.10007513048383,True,0.013599991798400879
139058,lower,14,0.8966000080108643,0.8981999754905701,7.554295541169419,True,0.01940000057220459
139058,lower,15,0.9160000085830688,0.9167999625205994,17.266958939657385,True,
139058,upper,0,0.2831999957561493,0.28380000591278076,9.218039262355065,False,0.085999995470047
139058,upper,1,0.3691999912261963,0.3700000047683716,6.969736954216293,False,0.011200010776519775
139058,upper,2,0.38040000200271606,0.3813999891281128,6.520076894616343,False,0.009400010108947754
139058,upper,3,0.3898000121116638,0.39079999923706055,6.969736954216293,False,0.01759999990463257
139058,upper,4,0.4074000120162964,0.4153999984264374,11.241512210740206,True,0.03299999237060547
139058,upper,5,0.44040000438690186,0.44119998812675476,16.187776216571358,True,0.025399982929229736
139058,upper,6,0.4657999873161316,0.4666000008583069,10.342191421493965,False,0.003800004720687866
139058,upper,7,0.46959999203681946,0.47040000557899475,12.36566235974008,False,0.005199998617172241
139058,upper,8,0.4747999906539917,0.4828000068664551,11.691172270340155,True,0.03259998559951782
139058,upper,9,0.5073999762535095,0.508400022983551,6.969736954216293,False,0.016000032424926758
139058,upper,10,0.5234000086784363,0.5239999890327454,20.68438217294159,True,0.01919996738433838
139058,upper,11,0.5425999760627747,0.54339998960495,15.962946186771385,False,0.015600025653839111
139058,upper,12,0.5582000017166138,0.5587999820709229,21.80853232194146,True,0.018599987030029297
139058,upper,13,0.5767999887466431,0.5776000022888184,18.2112491649565,True,0.024800002574920654
139058,upper,14,0.6015999913215637,0.602400004863739,22.93268448108036,True,0.0
139058,upper,15,0.6015999913215637,0.6082000136375427,16.41260825651036,True,0.01840001344680786
139058,upper,16,0.6200000047683716,0.6208000183105469,6.744906924416318,False,0.017799973487854004
139058,upper,17,0.6377999782562256,0.6385999917984009,9.892530021801331,False,0.01759999990463257
139058,upper,18,0.6553999781608582,0.656000018119812,35.74800958060576,True,0.018999993801116943
139058,upper,19,0.6743999719619751,0.6769999861717224,9.442869962201382,False,0.05820000171661377
139058,upper,20,0.7325999736785889,0.7333999872207642,35.97283693022036,True,0.013000011444091797
139058,upper,21,0.7455999851226807,0.7479999661445618,7.869057743462534,False,0.015600025653839111
139058,upper,22,0.7612000107765198,0.7626000046730042,10.117360051601306,False,0.04659998416900635
139058,upper,23,0.8077999949455261,0.8083999752998352,6.74490759446266,False,0.026399970054626465
139058,upper,24,0.8341999650001526,0.8348000049591064,22.258193051587753,False,0.038600027561187744
139058,upper,25,0.8727999925613403,0.873199999332428,47.21434914096057,True,0.010200023651123047
139058,upper,26,0.8830000162124634,0.8837999701499939,57.10688117290093,True,0.001799941062927246
139058,upper,27,0.8847999572753906,0.8858000040054321,263.95069084148264,True,0.010400056838989258
139058,upper,28,0.8952000141143799,0.8977999687194824,38.670799968005426,True,0.020599961280822754
139058,upper,29,0.9157999753952026,0.9164000153541565,22.483024421480412,True,
139291,lower,0,0.3449999988079071,0.34619998931884766,15.513300868204272,,0.002200007438659668
139291,lower,1,0.3472000062465668,0.3479999899864197,144.56599214442727,,0.050399988889694214
139291,lower,2,0.397599995136261,0.39879998564720154,12.140844390784912,,0.02340000867843628
139291,lower,3,0.42100000381469727,0.42159998416900635,21.134062557299217,,0.052799999713897705
139291,lower,4,0.47380000352859497,0.4747999906539917,11.6911838844874,,0.013199985027313232
139291,lower,5,0.4869999885559082,0.4875999987125397,32.82524644178662,,0.020799994468688965
139291,lower,6,0.5077999830245972,0.5085999965667725,72.39540851859998,,0.02060002088546753
139291,lower,7,0.5284000039100647,0.5297999978065491,79.58998197973622,,0.019999980926513672
139291,lower,8,0.5483999848365784,0.5496000051498413,31.026604416596573,,0.013000011444091797
139291,lower,9,0.5613999962806702,0.5623999834060669,33.72456812442864,,0.014800012111663818
139291,lower,10,0.576200008392334,0.5773999691009521,44.066770490023515,,0.013799965381622314
139291,lower,11,0.5899999737739563,0.5910000205039978,27.204484752691673,,0.013200044631958008
139291,lower,12,0.6032000184059143,0.6043999791145325,32.37558727558312,,0.019599974155426025
139291,lower,13,0.6227999925613403,0.6240000128746033,26.305164410143657,,0.014800012111663818
139291,lower,14,0.6376000046730042,0.6384000182151794,14.389148932413487,,0.015599966049194336
139291,lower,15,0.6531999707221985,0.6561999917030334,11.016693125041135,,0.0
139291,lower,16,0.6531999707221985,0.6601999998092651,10.791862871892379,,0.015600025653839111
139291,lower,17,0.6687999963760376,0.6700000166893005,20.90923230415046,,0.008799970149993896
139291,lower,18,0.6775999665260315,0.678600013256073,16.412624560987325,,0.04360002279281616
139291,lower,19,0.7211999893188477,0.7246000170707703,7.41940572442601,,0.014199972152709961
139291,lower,20,0.7353999614715576,0.7361999750137329,21.134063897393233,,0.0020000338554382324
139291,lower,22,0.7373999953269958,0.7445999979972839,49.912363102314224,,0.001999974250793457
139291,lower,21,0.7393999695777893,0.7423999905586243,87.12180082059558,,0.00820004940032959
139291,lower,23,0.7476000189781189,0.748199999332428,14.61397985560925,,
139292,lower,1,0.2580000162124634,0.2619999945163727,163.9011711099745,True,0.00019997358322143555
139292,lower,0,0.2581999897956848,0.2596000134944916,529.4749717338613,True,0.09360000491142273
139292,lower,2,0.35179999470710754,0.3546000123023987,44.516363987655744,True,0.014400005340576172
139292,lower,3,0.3662000000476837,0.367000013589859,64.07658294394119,True,0.010600000619888306
139292,lower,4,0.376800000667572,0.37779998779296875,18.885729201968847,True,0.013199985027313232
139292,lower,5,0.38999998569488525,0.39100000262260437,175.36750497390872,True,0.04919999837875366
139292,lower,6,0.4391999840736389,0.44040000438690186,362.87582753565414,True,0.002400010824203491
139292,lower,7,0.4415999948978424,0.4496000111103058,18.211241457790283,True,0.06680002808570862
139292,lower,8,0.508400022983551,0.5094000101089478,14.164300921752691,True,0.0
139292,lower,9,0.508400022983551,0.5117999911308289,12.140827638526854,True,0.007799983024597168
139292,lower,10,0.5162000060081482,0.5167999863624573,39.12044193284694,True,0.0051999688148498535
139292,lower,11,0.521399974822998,0.5238000154495239,25.630630765410842,False,0.007800042629241943
139292,lower,12,0.52920001745224,0.5306000113487244,609.7393208422288,True,0.00839996337890625
139292,lower,13,0.5375999808311462,0.5389999747276306,190.88078540429458,False,0.033600032329559326
139292,lower,15,0.5712000131607056,0.5753999948501587,32.37553835926692,True,0.0004000067710876465
139292,lower,14,0.5716000199317932,0.5730000138282776,34.39901063742374,True,0.006399989128112793
